original_path	archived_path	artifact_type	size_bytes	sha256	git_status	reason
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.depth.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.depth.tsv	file	9106295	50934c9dccc34483b41fd5cef430535142eec5ebb7cff69d018a1025b391ae34	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.flagstat.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.flagstat.txt	file	521	d8fbde935b3ddb7d20680c1a93595e0aecf3d672b2bd1e861be6d6a31a26d90c	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.idxstats.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_147_Du-309.idxstats.tsv	file	66	5aa338051b7cbe3b0dcb1328c330adb05e38afd2eb4a3ce20ab74c245ce88d1a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.depth.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.depth.tsv	file	8794562	5f5076d72822c0e52df9199abd94efaa338d5fd53f697ebcb4dbfa5bca5ca34a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.flagstat.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.flagstat.txt	file	510	6e1254b89d38dc7ea5fc90fef15d55cc72f6daac8beb5a5d8bfb6be1c077b762	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.idxstats.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/06_all_sample_alignment/qc/TULP_LP_148_Du-310.idxstats.tsv	file	64	f00c060b26048eb02536cf8e05a07031cc086e8be8d174b93d89fe591a3c4a31	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/07_downstream_sample_set/downstream_sample_set_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/07_downstream_sample_set/downstream_sample_set_report.md	file	595	5db8e19aa0ccf40a28c11fac71b8e94d188dd34ba996ae4e38a3426b6b13b36b	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/07_downstream_sample_set/excluded_samples.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/07_downstream_sample_set/excluded_samples.tsv	file	1133	8857d7b6005c99528cfe9e22ad77c385d74b16505796eaf02168a044b6a5f00c	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/07_downstream_sample_set/included_samples.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/07_downstream_sample_set/included_samples.tsv	file	113126	2909cf18528836abacacb46ee713b1bd8acc00d2c24bdc4467175b3362e2c552	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.bam_list.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.bam_list.txt	file	39110	0fe2d3bfafd21fd44a791b8d945e210a849a5509bacf048c5b50458ecd4460e1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.bcftools.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.bcftools.log	file	173	f9e7638902900b4f061f8c3102156d97c904b7cffedee72c9a709e965a169a0d	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.sample_names.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.sample_names.txt	file	5194	83f9bdc614192472d1665577b9742df881d5b0656fd9a31782b2eaf4617b2ab3	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.vcf.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.vcf.gz	file	3243797	6c3d1d05a23d461dab0df84eb6e67f82a287086310e8b8ec2aef6951aed7b7d0	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.vcf.gz.tbi	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/cpDNA.primary.raw.vcf.gz.tbi	file	207	2454b56ffa12394f0df658a32e39f79c7a682d69a4838ef84945d3214d0d9f1b	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.bam_list.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.bam_list.txt	file	39110	0fe2d3bfafd21fd44a791b8d945e210a849a5509bacf048c5b50458ecd4460e1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.bcftools.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.bcftools.log	file	173	f9e7638902900b4f061f8c3102156d97c904b7cffedee72c9a709e965a169a0d	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.sample_names.txt	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.sample_names.txt	file	5194	83f9bdc614192472d1665577b9742df881d5b0656fd9a31782b2eaf4617b2ab3	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.vcf.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.vcf.gz	file	192964	2de57f9cdc1268142c37fd8b934f3fc88ec38c361acaf47c70fe06ce5a92bb90	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.vcf.gz.tbi	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/mtDNA.primary.raw.vcf.gz.tbi	file	174	3694c8427801f38f491a2be556fb80fe3b0f63585fa4e9e6fd7131708afc47f6	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/primary.commands.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/primary.commands.tsv	file	2569	e2a822dfb36f985f202feb4be02a5f548be54cca632ba8ecb579e05d2e4f11ad	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/primary.variant_calling_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/primary.variant_calling_report.md	file	1259	b80e4d8783053ffc591f5938b5a47cc50011168f5e19b795779f31fd648ce8f5	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/08_variant_calling/primary.variant_calling_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/08_variant_calling/primary.variant_calling_summary.tsv	file	895	1f07eb6db5b93a53bd93c7ef8a825df890e65a81c94162a8f694cc87f84d1a40	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.bcftools.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.bcftools.log	file	62	bdbdce877002059bfc95662ea00d8d55b873214e2eede6a60839f6a19de872a4	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.vcf.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.vcf.gz	file	2777631	317b26483745be5424ea4a24f775c9cd34adfbaec645b8d36319c908826d52b7	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.vcf.gz.tbi	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/cpDNA.primary.filtered.vcf.gz.tbi	file	205	f06de90e34caab922ff01902d893e4f8447e97df43e3226609f78dc4603dd892	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.bcftools.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.bcftools.log	file	62	bdbdce877002059bfc95662ea00d8d55b873214e2eede6a60839f6a19de872a4	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.vcf.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.vcf.gz	file	145472	c6a97b2f6e5813f759cf7e7ae2ba03425b99bb5e0cec56e4ffe66661ffd2b229	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.vcf.gz.tbi	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/mtDNA.primary.filtered.vcf.gz.tbi	file	171	eaa5b37ebd80803c4f8751b1289320c43ae68b93ef71e36b2ad9d775f9fbb388	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/primary.filtering.commands.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/primary.filtering.commands.tsv	file	1131	b9f4986b585989dcbf747905bea79bae84e8e6654c66a056f3c373a2ebcdc429	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/primary.variant_filtering_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/primary.variant_filtering_report.md	file	1377	c9ffc3caada6e4ec063b7a6b0155dbf19e7bb794c92b611ded0e71fe968c4a67	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/09_variant_filtering/primary.variant_filtering_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/09_variant_filtering/primary.variant_filtering_summary.tsv	file	1216	e07196b5f250b28e2c5436db9449438e79f757c8bf526e94d5ca94c9454cfcba	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/cpDNA.primary.snp_alignment.fa	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/cpDNA.primary.snp_alignment.fa	file	574816	6a64b81ca147fb9694f7c1a81b3d9a16037cc0a846b93d760c0ceaf4853824c5	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/cpDNA.primary.snp_sites.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/cpDNA.primary.snp_sites.tsv	file	55650	0fb8f9e495084052a9115a92badc975c2c4417432c45805dac6a1a805754535e	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/mtDNA.primary.snp_alignment.fa	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/mtDNA.primary.snp_alignment.fa	file	46616	3a3bec427cb327cd678e621cc04e4827af674dc9a45e866d2801a65c13408f58	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/mtDNA.primary.snp_sites.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/mtDNA.primary.snp_sites.tsv	file	4070	362beb458a9944d752091792d65adc2d1a7420d165955e6040b8e22e693ae698	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/primary.snp_alignment_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/primary.snp_alignment_report.md	file	1212	7fd223bf30c7b8a3d20a4bc9da862c44df7534c04dcd746553607db23a9c8a7c	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/10_snp_alignment/primary.snp_alignment_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/10_snp_alignment/primary.snp_alignment_summary.tsv	file	962	4b36b2bad9e049e09d515bddfb596eef91ce390540697522bbd9c0fe465265de	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/cpDNA.primary.callable_consensus.fa	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/cpDNA.primary.callable_consensus.fa	file	35059882	69f7e3fc032c359ae7312edb6cc3ccad3448ba02553227241f84afb98d233462	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/cpDNA.primary.callable_sites.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/cpDNA.primary.callable_sites.tsv	file	3389434	56f605e3b132d696cfcce21734077251ac121166a4946011b925702acf354417	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/mtDNA.primary.callable_consensus.fa	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/mtDNA.primary.callable_consensus.fa	file	12652248	afac62c24044ddf630ddd3705857c113190d7e95422e03c92c5667175bd83c51	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/mtDNA.primary.callable_sites.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/mtDNA.primary.callable_sites.tsv	file	1266974	2fd6785a535fd83e496c82467af53c64ad374ad460c5805f05be916b4518fb4f	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/primary.callable_consensus_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/primary.callable_consensus_report.md	file	1638	b74567c273df9f319c29b7e68e9cc18947a92d0ec9ba02edd96419646b06fbee	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/11_callable_consensus/primary.callable_consensus_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/11_callable_consensus/primary.callable_consensus_summary.tsv	file	1606	18c7c79a460c965486ab21b8a9cc7dbb1c4de4bead6113285e78088a6a7e6d7d	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.bionj	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.bionj	file	11792	4f5679c4e23d996f6635b542322ef0c5e1d1cecdb956d685164bbf9292a3761a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.ckp.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.ckp.gz	file	5459	5b514897b6a1eeef54608540f40ad592678dfc3f12fa3d184ccfc8c3f9c60894	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.iqtree	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.iqtree	file	38667	66c6bfaf46359eb4478d5d0b616b36084332417c96559c1b918c82d3326e623e	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.log	file	5430	219332346153289c20cc4b6709e2950b05bc6174ee9f0a7647cec994cea7536a	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.mldist	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.mldist	file	661000	fc8df74b219786f4ec7917576d323abc5b332356650e99f832dd25334f341129	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.treefile	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.treefile	file	12936	3bbdf7f09512b684900ebc377051d4d6baeaedaa5ba68fbfe4cd4f56ad723579	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.uniqueseq.phy	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/cpDNA.primary.iqtree_ml.uniqueseq.phy	file	30393383	951adbdd1d5199ada0caa02533236322c740231feea60e361e484d9183c78bf6	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.bionj	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.bionj	file	9197	280122db3e175f17702da6e39876ea04b4379487b525dd7839484a49fdae2008	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.ckp.gz	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.ckp.gz	file	4991	366a1a8be7ba4d5b05881421407d7c6f12ed0e62f8b0093b43aee71a0845e380	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.iqtree	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.iqtree	file	50563	21e4239064f3014760e52ebf1ac35404f822e12a84ec3a5d8fc181f017ee73d1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.log	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.log	file	5465	9c2267a29632de0078119f26aa36ea92a8312a6d8f8f80f3e7b1b8ed546205f1	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.mldist	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.mldist	file	377319	78eaac0da8f45ce25c69e92a234d228ecdb38ade4c7e0f930dee42e3e3654c75	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.treefile	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.treefile	file	12936	ba2f3eada362b2365a35740e3026e97b9463425cfd962ca3d6ca6fbadcb7cea2	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.uniqueseq.phy	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/mtDNA.primary.iqtree_ml.uniqueseq.phy	file	8676325	e0133df0f99213d30036c5fc98a0d11a860f41b92a317e217d5d6f0fefc4c803	local-only	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_commands.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_commands.tsv	file	780	090069106e11caa4654ad360ec345ff7660e2460d847461960a43adc74c515e7	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_report.md	file	1393	469ebf774f4bed8a341227c268f833258a4bf0fa6dbcb47c28a272e43f861f6c	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/12_phylogenetic_tree/primary.phylogenetic_tree_summary.tsv	file	1298	fc8e1ed24b38ed9dabf52a93b5024bea9a97362cd4129375c54aeb4a7456854c	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/13_tool_audit/primary.tool_audit.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/13_tool_audit/primary.tool_audit.tsv	file	4851	256b652363ed86d96b6fe7a5e846f678726f863496b4b7b4b2b2539c73f064c8	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/13_tool_audit/primary.tool_audit_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/13_tool_audit/primary.tool_audit_report.md	file	5025	c895aafda4aafa4db7398060c62be783c450e68491fc1c13f0a47249afdb79e3	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.pdf	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.pdf	file	44695	9fb0100a426eb531c8993b4823cecdf20d8250bb3d54c1213bae8765ce1022a4	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.png	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.png	file	1766223	2ae525eb570bcd2ace6220f23ee930c946f8047d5d241b3fd2c597758285d409	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.svg	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/cpDNA.primary.iqtree_ml_tree.svg	file	640983	fc0e27825845fc5de9906e6d575b64ce4702e35c422b78b1ecb07596a98ca2c9	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.pdf	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.pdf	file	44068	2693d35a2242788b135854a5b321b3c5518c7a50fb779c975df343a8554672b2	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.png	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.png	file	1770270	f5f781c608cba2c3abd979c54baa6d825e322f08df3222ae0e397445fc8f2ddf	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.svg	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/mtDNA.primary.iqtree_ml_tree.svg	file	643234	5cf3e0d4d3c4d5a09c89da87d17749f305b30caa7c55639b9c98212ba54fd478	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/primary.tree_visualization_report.md	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/primary.tree_visualization_report.md	file	1382	4d7ca475a945fd36c789c58a5289f00d3a2347812f3e22700ccf40e37db77a45	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/14_tree_visualization/primary.tree_visualization_summary.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/14_tree_visualization/primary.tree_visualization_summary.tsv	file	1329	98589f910521e59d83ddd5b534cde8fd4b392f249e9b3be7e04d0283a8c5ecbc	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/cpDNA.primary.pca.coordinates.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/cpDNA.primary.pca.coordinates.tsv	file	33013	f1470b7fbfe4238656c083b85a5eb3461713b3975bc82fee621df94ce815dc06	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/cpDNA.primary.pca.pdf	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/cpDNA.primary.pca.pdf	file	29016	90f03586b935a90a245bf7037d9242f57590d98f92c614c3e1d041223c562a60	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/cpDNA.primary.pca.png	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/cpDNA.primary.pca.png	file	55547	99ca464ebb1eb0186d0733353bcb8191383ab87659845071f98e6d1ee8b6c05f	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/cpDNA.primary.pca.svg	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/cpDNA.primary.pca.svg	file	88580	28c586f5fe1c5cbf1c4a91028b532e1813df35cc6f13f729ef8e79a2b3bb0b40	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/cpDNA.primary.pca.variance.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/cpDNA.primary.pca.variance.tsv	file	115	005bbe73f345e317751f17e45c4f7dee9e926cf53d2462d7cce80ec6c88fb7a9	tracked	pre-remediation noncanonical artifact; preserved for audit only
full_pipeline_run/results/15_pca/mtDNA.primary.pca.coordinates.tsv	archive_noncanonical/2026-08-17_pre_remediation/snapshot/full_pipeline_run/results/15_pca/mtDNA.primary.pca.coordinates.tsv	file	32789	da26b32cb6915b17acbf40a2f5c1c73cf01fdaeb41ccfbf30ee6dc9e67a28734	tracked	pre-remediation noncanonical artifact; preserved for audit only
